T,X,Y,Z
54145,-16,52,-12
54147,24,-28,140
54149,124,-24,120
54151,48,32,-92
54163,-68,-4,-72
54165,96,-16,-56
54167,8,-12,168
54169,12,132,-32
54171,40,60,12
54173,184,52,140
54175,840,204,-1452
54187,832,488,-3164
54189,-1980,-192,928
54191,-1964,-124,-1392
54193,296,-240,1352
54218,524,-72,304
54220,384,292,-520
54222,-108,388,-672
54224,-504,-64,-292
54226,-52,-56,276
54238,-116,-120,104
54240,-204,32,-64
54242,4,220,-92
54244,196,132,-392
54246,116,8,112
54248,-48,-136,464
54260,-132,-44,452
54262,-140,-116,364
54264,184,140,104
54266,268,88,-352
54268,-52,-36,-188
54270,-256,16,68
54282,-764,-384,1032
54284,-620,-536,-912
54286,108,-24,-1456
54288,80,148,-264
54290,344,-92,620
54302,120,36,-180
54304,-256,104,-160
54306,-264,-24,-84
54331,148,20,48
54333,172,-24,-248
54335,-96,112,-84
54337,-116,-68,-84
54339,-116,16,-84
54351,-16,56,52
54353,104,60,-16
54355,16,-16,48
54357,60,72,-196
54359,48,52,24
54361,8,-48,124
54363,68,-4,80
54375,56,20,84
54377,72,-4,64
54379,24,-8,52
54381,132,40,56
54383,100,-68,92
54385,56,16,-108
54387,-24,-32,-28
54399,68,84,-128
