T,X,Y,Z
38668,-8,-32,-72
38670,36,-32,156
38672,-20,132,-52
38674,0,0,-4
38676,44,104,144
38678,-24,-12,-4
38690,-16,4,104
38692,-28,52,44
38694,32,-16,60
38696,12,-8,8
38698,904,240,-728
38700,-512,-176,72
38712,-1652,-100,1092
38714,-1644,-152,-740
38716,12,-360,2996
38718,2372,-60,128
38720,1436,248,748
38722,-744,216,-24
38734,4,312,36
38736,-348,144,-28
38738,-448,-264,284
38740,120,-148,636
38742,472,32,-400
38744,152,340,-616
38756,308,132,-132
38758,80,-112,-444
38760,-176,-32,416
38764,-20,76,-588
38766,180,92,-108
38768,176,-76,52
38770,32,-16,40
38782,-96,-40,312
38784,-184,-84,28
38786,84,92,120
38788,168,96,-224
38790,-28,16,88
38792,-244,-52,-40
38804,-1172,-352,360
38806,-80,-352,-2060
38808,256,-232,-404
38810,704,-176,748
38812,532,328,316
38814,-564,104,316
38826,-308,72,-148
38828,-416,0,152
38830,-48,120,536
38832,408,200,-48
38834,256,92,-292
38836,-80,-28,344
38848,-188,-80,68
38850,-256,0,488
38852,-96,72,164
38854,168,-48,40
38856,168,-16,-80
38860,-216,36,4
38862,-236,-48,172
38874,-76,-32,-12
38876,12,100,-176
38878,232,116,-232
38880,16,28,-76
