T,X,Y,Z
23206,84,56,68
23208,80,-64,28
23210,4,-40,-40
23212,48,36,-212
23214,120,48,4
23218,36,136,180
23220,68,52,-8
23222,36,8,16
23234,-188,-140,212
23236,456,-84,268
23238,460,-104,656
23240,1364,684,-2864
23242,-1296,32,-184
23244,-3144,-648,1432
23256,-1272,-56,112
23258,108,-264,1232
23260,972,-224,384
23262,552,124,-1040
23264,-104,440,48
23276,-120,20,-492
23278,-112,-64,528
23280,-44,-108,496
23282,-160,-20,464
23284,168,92,136
23286,436,164,-328
23298,408,40,-324
23300,104,-16,396
23302,-396,-152,844
23304,-196,-124,108
23306,288,172,-556
23308,416,264,-380
23312,-368,-144,144
23324,-260,28,44
23326,-148,88,-160
23328,-136,-8,-192
23330,-120,8,-320
23332,212,28,128
23334,136,-52,508
23346,-620,76,-740
23348,-764,-236,720
23350,100,-248,1980
23352,564,452,2132
23354,636,444,2920
23356,352,236,976
23368,-208,44,-392
23370,-216,44,-56
23372,-132,84,180
23374,-76,-192,-384
23376,132,4,-980
23378,-8,16,-416
23390,44,4,188
23392,-132,96,148
23394,-180,44,-72
23396,-84,92,-136
23398,148,20,92
23400,144,-44,156
23412,92,32,-92
23414,-48,-32,260
23418,36,80,84
23420,28,56,-112
