T,X,Y,Z
57731,52,28,88
57733,48,44,-32
57735,36,72,140
57760,84,128,228
57762,-16,28,-32
57764,0,0,124
57766,-4,-12,52
57768,44,64,144
57770,76,-52,52
57782,-212,120,32
57784,-28,412,664
57786,236,-192,1124
57788,440,-104,-328
57790,208,216,236
57792,-336,140,-48
57804,584,-328,1260
57806,964,32,420
57808,32,188,-776
57810,-712,92,-128
57812,-444,316,-212
57814,-104,-96,-244
57826,88,-72,476
57828,216,116,-84
57830,-96,52,-312
57832,-20,120,-276
57834,-16,-12,-576
57836,-28,64,432
57848,-192,-16,124
57850,-104,44,132
57852,116,64,-224
57877,-140,-36,-240
57879,-40,68,-384
57881,-476,-52,312
57883,-80,116,-332
57885,352,-96,-128
57897,196,284,1024
57899,584,72,1484
57901,88,-224,-532
57903,-220,16,-1088
57905,-72,60,864
57907,-96,-128,-116
57919,96,44,456
57921,232,-16,-328
57923,248,-24,-64
57925,-32,-60,-232
57927,-108,16,228
57929,140,148,-12
57941,100,-40,-4
57943,72,-36,-212
57945,104,48,-436
57947,-28,28,-176
57949,40,36,-268
57951,-72,-20,200
57963,-4,64,-100
57965,28,64,100
57967,-24,60,60
57969,72,-24,12
57994,44,80,-156
57996,-80,52,-112
57998,-148,-64,-56
