T,X,Y,Z
42711,-16,36,-160
42713,36,16,-72
42725,88,52,-36
42727,60,116,-128
42729,16,32,36
42731,-44,56,100
42733,84,-88,24
42735,20,44,-12
42737,-8,16,-56
42749,108,16,104
42751,548,120,-1416
42753,-312,-116,1100
42755,-360,72,976
42757,-268,-56,440
42759,116,-236,-844
42771,716,-12,1200
42773,2040,-36,-492
42775,1084,64,680
42777,-360,232,-572
42779,-1116,240,-628
42791,-324,116,240
42795,220,-264,296
42797,312,96,-220
42799,-40,240,-268
42801,-324,188,-704
42803,-336,-120,228
42815,-100,36,168
42817,-28,28,-64
42819,-48,60,-292
42821,32,56,-260
42823,176,4,104
42825,116,84,324
42837,-120,16,168
42839,-60,-88,252
42841,196,56,272
42843,356,0,132
42845,44,48,0
42847,-156,112,-48
42849,-208,40,-160
42861,-64,-24,296
42863,116,152,100
42865,168,-84,-276
42867,640,-172,1140
42869,304,328,-2000
42881,252,192,-92
42883,-724,92,-468
42885,-484,160,392
42887,292,-104,20
42891,180,-72,-356
42893,-256,136,64
42895,-308,144,204
42907,-36,-52,-92
42909,168,28,60
42911,128,-76,380
42913,220,120,12
42915,-44,48,396
42917,-216,4,0
42919,-148,88,-252
42931,-28,-144,0
42933,-40,-20,-52
