T,X,Y,Z
12261,44,24,20
12263,-16,48,28
12275,132,48,68
12277,60,136,28
12279,-8,96,12
12281,20,-24,104
12283,56,12,152
12285,-32,52,-28
12297,44,-28,52
12301,268,420,-364
12303,584,136,520
12305,-1260,-852,1140
12307,336,324,-2224
12309,556,160,-92
12321,1540,-368,812
12323,1136,12,-32
12325,-360,104,-440
12327,-704,376,-372
12329,-700,-88,168
12331,-148,-364,-152
12343,28,24,428
12345,136,168,-356
12347,-80,200,-488
12349,-116,116,-236
12351,-92,-100,108
12363,-312,100,116
12365,-464,56,12
12367,64,96,-536
12369,304,208,-84
12371,196,4,520
12373,-88,-80,384
12385,-152,8,164
12387,4,-116,292
12389,44,32,-284
12391,44,44,108
12393,-8,-56,-156
12397,-212,-76,80
12399,0,-84,312
12401,376,-256,388
12413,276,-584,-972
12415,708,-96,-1668
12417,-164,-184,-916
12419,-400,328,892
12421,-380,-160,1356
12433,-100,24,1036
12435,320,260,392
12437,400,60,312
12439,80,76,436
12441,-68,36,480
12443,-24,-108,-668
12455,12,16,196
12457,124,-20,192
12459,164,-36,32
12461,32,20,-184
12463,-32,80,-212
12465,-100,136,-36
12477,76,16,-120
12479,4,48,56
12481,224,76,136
12483,168,160,156
