T,X,Y,Z
31176,-16,20,44
31178,24,-8,-12
31180,8,8,-72
31182,172,-60,-92
31194,-40,76,64
31196,8,96,112
31198,-48,-8,-128
31200,64,-8,-80
31202,-16,52,-112
31204,268,56,164
31206,120,196,-1240
31218,-500,-40,-968
31220,-1920,-172,-888
31222,-1032,-32,1732
31224,1428,-72,468
31226,1988,-204,176
31238,672,-68,-472
31240,508,168,-208
31242,48,404,-36
31244,-448,-240,284
31246,24,-228,792
31248,212,-124,304
31260,60,0,616
31262,292,28,-72
31264,372,-116,-312
31268,-244,0,-32
31270,-324,40,-256
31272,-64,192,-116
31274,416,-20,-220
31286,16,40,-476
31288,-164,-64,12
31290,-116,-112,548
31292,56,-68,508
31294,236,68,-20
31296,208,40,-148
31308,152,44,60
31310,-264,-96,372
31312,-284,-108,484
31314,1132,268,876
31316,1056,652,-1176
31318,-1412,-816,-408
31330,104,248,416
31332,-316,228,952
31334,-444,-308,-248
31336,372,-52,-616
31338,196,-148,-132
31350,164,136,-352
31352,-72,60,-12
31354,4,-60,-512
31356,-212,84,-180
31358,-168,-8,804
31362,392,60,-76
31364,32,-108,120
31376,196,0,40
31378,0,-144,12
31380,60,-200,204
31382,288,140,-124
31384,108,228,-228
31386,-44,36,-84
31398,-20,4,-92
