T,X,Y,Z
13656,-36,12,-112
13668,-8,96,8
13670,-16,104,-96
13672,24,52,-184
13674,-60,-8,-80
13678,-20,-24,-4
13680,48,44,-96
13682,-32,48,232
13684,-76,32,-44
13696,88,-96,-164
13698,-28,-180,-700
13700,1556,684,204
13702,-468,264,756
13704,-2784,-104,-1348
13716,-1316,504,-664
13718,152,-148,508
13720,1192,-588,872
13722,776,-392,68
13724,164,480,-784
13726,-624,436,156
13738,-204,-100,116
13740,140,-172,380
13742,-48,52,560
13744,-100,104,712
13746,40,88,-444
13748,448,116,-752
13760,272,120,284
13762,-344,-108,684
13764,-256,-132,344
13766,56,64,-100
13768,448,156,-336
13772,-248,-52,-272
13774,-244,-104,636
13786,-128,28,232
13788,-36,-28,764
13790,236,-320,1028
13792,2152,1104,-28
13794,-500,644,5960
13806,-612,-560,-1596
13808,-804,-160,-304
13810,-44,-132,64
13812,468,-24,-1072
13814,60,-140,-1120
13816,-444,164,-740
13828,-124,-60,244
13830,0,-72,-8
13832,-20,152,-180
13834,12,148,368
13836,244,152,204
13838,260,144,-184
13850,-48,56,-84
13852,-288,28,-288
13854,-60,88,344
13856,92,-72,200
13858,332,108,-144
13860,96,36,252
13864,0,4,-32
13876,56,-20,196
13878,128,4,104
13880,24,20,36
