T,X,Y,Z
36784,0,0,-116
36786,72,24,-48
36788,-32,-68,52
36790,4,32,32
36802,12,-56,64
36804,52,108,112
36806,108,52,56
36808,76,12,32
36810,84,32,88
36812,-16,108,0
36814,416,236,-1232
36826,704,120,88
36828,216,136,152
36830,-584,152,-1200
36832,-1268,-256,988
36834,116,-52,-304
36846,60,264,-176
36848,-104,-60,-664
36850,-32,28,-104
36852,24,44,-152
36854,-48,80,192
36856,-24,-52,280
36868,156,36,-380
36870,168,72,192
36872,80,-48,416
36874,48,36,-168
36876,-28,-24,92
36880,92,92,-424
36882,-112,-12,-164
36884,-140,44,32
36896,-60,20,-272
36898,48,160,-220
36900,-44,140,-196
36902,4,-128,292
36904,-88,-108,228
36906,32,60,60
36918,-32,-132,2116
36920,400,44,-236
36922,-8,104,-1100
36924,-160,-88,-824
36926,-168,-44,-524
36928,-352,-328,-616
36940,148,-64,952
36942,244,-76,-676
36944,-16,64,-656
36946,-116,76,276
36948,-48,72,-460
36960,104,36,220
36962,-36,4,-308
36964,-28,-132,-588
36966,52,128,-288
36968,-44,-88,-192
36970,-4,-12,-156
36982,-108,76,-240
36986,40,-20,120
36988,144,28,40
36990,-16,20,160
36992,-36,44,-56
36994,36,44,44
37006,24,-24,312
