T,X,Y,Z
47603,36,60,104
47605,84,44,84
47607,-20,-28,-56
47611,-4,-84,12
47613,-4,168,44
47625,96,4,4
47627,8,92,-136
47629,-16,-8,48
47631,100,-28,64
47633,72,44,72
47635,672,408,-1524
47637,-716,-576,736
47649,-752,276,816
47651,1800,96,1932
47653,2048,-396,52
47655,48,-80,-1264
47657,-1764,308,-196
47669,-584,308,200
47671,-200,-352,508
47673,704,-312,484
47675,500,76,132
47677,-320,360,-124
47679,-368,492,-1032
47691,196,-108,-556
47693,476,20,-496
47695,-112,-120,568
47697,-416,4,156
47699,8,228,-516
47701,212,132,-376
47713,244,200,-768
47717,-184,-272,388
47719,-92,-8,100
47721,68,256,-32
47723,240,44,-244
47725,152,32,-340
47737,684,532,5340
47739,-1236,-1004,1528
47741,-636,-20,-5416
47743,440,456,-1624
47745,816,268,3880
47757,764,-8,-396
47759,-100,96,-448
47761,-524,168,408
47763,-484,-52,-948
47765,-224,-128,-1680
47767,176,-156,464
47779,40,112,628
47781,64,100,-60
47783,-72,32,-484
47785,-120,-212,404
47787,220,88,492
47789,8,88,148
47801,44,-108,-312
47803,216,-16,72
47805,56,-116,512
47807,36,28,188
47811,-20,72,-104
47813,-64,72,-404
47815,56,-24,96
47817,-8,48,372
