T,X,Y,Z
45696,12,56,8
45698,92,16,36
45700,-32,-36,40
45712,64,-20,-36
45714,-52,-28,100
45716,96,-24,132
45718,-28,-88,12
45720,48,48,80
45722,52,52,-76
45724,-32,-8,-4
45736,-592,84,1992
45738,-3464,-672,-40
45740,-664,-244,-484
45742,2748,148,2408
45744,2988,-148,1172
45756,1080,-768,-792
45758,-12,276,764
45760,-192,876,-976
45762,-776,-180,-244
45764,100,-628,1012
45766,916,-120,100
45778,48,-40,620
45780,-304,236,-84
45782,68,-80,-1008
45786,12,28,56
45788,-248,0,144
45790,-268,232,-152
45792,12,92,-656
45804,248,144,-564
45806,240,16,-92
45808,-200,-240,628
45810,-200,-184,520
45812,176,220,140
45814,396,164,-92
45826,300,-88,248
45828,172,-112,232
45830,-8,-84,684
45832,164,-184,840
45834,872,1036,-428
45836,-192,436,4432
45848,372,272,628
45850,148,296,2880
45852,-388,32,204
45854,-164,-212,-416
45856,344,88,1488
45858,128,328,-208
45870,-4,216,-492
45872,32,80,80
45874,20,-44,-124
45876,-172,24,200
45878,-40,124,460
45885,-364,160,-28
45887,-304,108,276
45889,-40,8,84
45891,136,44,-568
45903,156,180,-456
45905,4,-16,144
45907,-32,-36,180
45909,-208,-8,24
45911,84,-12,432
