T,X,Y,Z
39406,-116,-52,-20
39408,8,8,-116
39410,8,56,-100
39422,-20,-8,-76
39424,-64,-96,80
39426,48,88,0
39428,80,12,-156
39430,112,-40,48
39432,68,56,116
39444,192,416,-120
39446,-104,-212,1188
39448,1096,284,-2320
39450,-1300,-112,-544
39452,-940,28,564
39454,392,60,-700
39466,-304,-124,-152
39468,144,-112,340
39470,736,180,-240
39472,-44,-116,-212
39474,-28,212,104
39486,-152,-116,-456
39490,-216,36,580
39492,196,-24,20
39494,412,96,-276
39496,32,-76,620
39498,12,20,-480
39510,128,-56,212
39512,-20,-100,292
39514,268,44,-104
39516,0,16,-196
39518,-252,68,-176
39520,-96,-64,-352
39532,-168,-16,188
39534,-296,-24,16
39536,28,220,-252
39538,-8,28,-24
39540,-76,-100,408
39542,-164,56,608
39554,52,-212,1488
39556,440,-264,284
39558,500,272,376
39560,352,164,2340
39562,-260,-36,708
39564,-116,-132,-792
39576,-36,8,16
39578,32,-32,124
39580,16,92,8
39582,84,36,-212
39586,-216,-88,-296
39588,-180,68,-204
39590,84,96,68
39592,76,-44,-276
39604,112,-56,-720
39606,64,52,128
39608,-16,-172,304
39610,4,-4,32
39612,92,-16,-52
39614,56,-60,-20
39626,-4,-24,204
39628,76,0,-216
