T,X,Y,Z
13715,16,-56,-16
13717,16,-40,-4
13729,-4,-20,0
13731,52,8,-192
13733,-4,72,48
13735,72,-12,-52
13737,72,52,-64
13739,92,-36,120
13741,60,0,148
13753,12,24,8
13755,820,196,-548
13757,180,-100,-56
13759,-896,-284,724
13761,-824,156,-248
13765,752,-444,832
13767,984,240,-700
13779,2000,172,-1280
13781,-1016,144,-424
13783,-1656,240,668
13785,-1252,188,-1056
13787,280,-60,292
13799,416,-20,608
13801,588,12,-504
13803,124,104,456
13805,-156,36,-336
13807,-408,-60,-488
13809,-192,-80,760
13821,-204,-76,112
13823,240,56,-428
13825,152,108,-236
13827,-160,-144,388
13829,240,28,168
13831,-36,-76,352
13843,-28,-116,-12
13845,-140,28,-444
13847,-144,204,276
13849,-176,88,1460
13851,240,-8,80
13853,420,28,216
13865,-144,-240,744
13869,-84,-284,-2960
13871,-8,-140,-12
13873,-208,148,564
13875,-484,-4,208
13877,464,224,1776
13889,256,84,288
13891,336,148,-408
13893,20,88,176
13895,32,-108,264
13897,100,28,-292
13899,-88,44,204
13911,-76,-40,-20
13913,296,-12,248
13915,168,-20,24
13917,168,44,180
13919,-96,52,192
13921,-180,-80,244
13933,-56,124,-40
13935,208,104,20
13937,208,100,116
