T,X,Y,Z
24102,24,16,-144
24104,44,36,164
24106,120,96,-8
24108,48,4,-108
24120,36,28,80
24122,68,104,72
24124,76,32,-60
24126,36,64,12
24128,-4,64,24
24130,56,-40,-48
24132,1080,4,-1796
24144,-3740,-432,2912
24148,3912,116,200
24150,2480,-624,1452
24152,-536,-200,-344
24154,-2340,532,-2364
24166,-676,488,-224
24168,-924,-156,84
24170,148,-572,456
24172,780,-64,-48
24174,-24,472,-924
24176,-488,284,-1184
24188,52,108,-1204
24190,284,68,88
24192,-96,-144,924
24194,-364,104,-620
24196,-316,136,-436
24198,204,76,-560
24210,60,-228,-6140
24212,-496,-464,-2808
24214,-360,-124,-356
24216,-320,-204,-1972
24218,256,124,1164
24230,328,208,-1308
24232,640,-60,772
24234,24,-60,-112
24236,-188,92,576
24240,-16,-12,636
24242,372,180,-336
24244,244,256,-188
24256,152,-4,-244
24258,-228,-80,336
24260,-296,-16,144
24262,108,72,176
24264,192,68,8
24266,196,8,220
24278,140,-4,-20
24280,-228,-72,176
24282,-64,-20,124
24284,-68,24,-24
24286,316,64,228
24288,216,172,-80
24300,168,-56,-40
24302,-120,-64,132
24304,-24,12,240
24306,12,56,-88
24308,76,48,-280
24310,172,-20,-140
24322,100,36,12
24324,-208,-36,28
