T,X,Y,Z
13226,-104,-8,-20
13228,-36,-8,-20
13230,188,-52,-128
13232,-52,-28,32
13234,56,8,88
13236,108,32,84
13238,32,72,168
13250,44,8,152
13252,12,8,144
13254,264,232,44
13256,364,220,-1068
13260,-288,20,-356
13262,672,296,744
13264,1664,280,-1480
13276,348,-8,-2248
13278,-2492,464,-956
13280,-2400,884,-284
13282,-764,-148,-424
13284,1656,-640,992
13296,840,-8,636
13298,336,336,-56
13300,-156,408,-784
13302,-520,32,-652
13304,-424,-128,244
13306,-32,4,760
13318,-568,24,-560
13320,-188,152,100
13322,220,192,-216
13324,472,48,80
13326,132,-136,548
13328,-352,-184,432
13340,-176,88,492
13342,-232,128,20
13344,136,84,-264
13346,168,108,68
13348,120,-88,28
13350,-168,-200,344
13357,-708,-240,-760
13359,328,4,-240
13361,940,472,4956
13373,176,-184,1240
13375,248,-64,1624
13377,56,304,-1564
13379,96,208,124
13381,-320,-156,-68
13383,-332,-132,-740
13395,-120,52,-272
13397,12,-20,248
13399,132,88,-484
13401,4,128,-628
13403,-88,-104,316
13405,-100,-96,112
13417,-316,-88,-336
13419,-256,-120,-220
13421,244,56,68
13423,212,96,60
13425,76,-80,-76
13427,-88,0,244
13439,-152,0,352
13441,0,8,148
