T,X,Y,Z
26007,4,24,44
26009,92,44,68
26011,56,20,88
26023,80,-52,-104
26025,112,-28,64
26027,-16,72,-140
26029,0,40,-32
26031,4,8,40
26033,-16,0,-148
26035,-88,-12,-32
26047,-1180,60,4516
26049,1060,192,1076
26051,2104,524,-2380
26053,-564,52,2616
26055,-2636,-56,-20
26067,-1232,676,-996
26069,-152,-172,1264
26073,748,-536,92
26075,-108,272,-712
26077,-180,380,-168
26079,-272,-228,-144
26081,28,-560,400
26093,260,-112,712
26095,-84,124,468
26097,-120,80,32
26099,364,80,-1356
26101,300,28,-260
26103,-268,-80,424
26115,-548,-208,384
26117,-328,20,-320
26119,96,176,-492
26121,444,96,-464
26123,144,-96,-96
26125,-136,-244,484
26137,-520,-40,180
26139,-348,76,460
26141,192,116,324
26143,304,84,752
26145,816,-164,-3728
26157,764,136,1988
26159,52,-108,1396
26161,-392,28,848
26163,-596,-132,-2108
26167,180,-76,48
26169,-144,40,-652
26171,28,104,1012
26183,-12,24,372
26185,36,220,-716
26187,-156,-72,-492
26189,32,-100,-232
26191,144,36,60
26193,-40,-104,196
26205,-100,-48,-376
26207,68,0,376
26209,84,-32,112
26211,140,60,-12
26213,-84,-44,284
26215,-92,-52,24
26227,124,-16,292
26229,64,0,112
