T,X,Y,Z
21597,-56,24,40
21601,-28,44,12
21603,-76,-80,-124
21605,4,52,32
21617,-40,36,-84
21619,84,60,-16
21621,-52,-48,60
21623,-40,-24,-120
21625,-20,100,-12
21627,8,-12,-8
21639,40,-144,-752
21641,-1496,-364,68
21643,208,212,1080
21645,1136,12,-312
21647,1092,-32,-3376
21649,-1372,-232,640
21661,-1736,476,-960
21663,-620,572,324
21665,272,-412,1128
21667,1572,-544,-256
21669,512,-232,508
21681,-312,444,-480
21683,-344,444,-1540
21685,-324,-200,88
21687,172,-160,648
21689,148,-108,128
21691,-44,196,300
21695,372,44,-1012
21707,484,32,-128
21709,-200,-136,604
21711,-404,-96,580
21713,-16,68,-688
21715,232,204,-440
21717,300,152,-52
21729,36,-60,112
21731,-400,68,48
21733,-308,88,204
21735,136,-12,556
21737,216,-20,84
21739,836,48,704
21751,916,152,1844
21753,268,-8,1616
21755,-472,-60,-388
21757,-136,16,940
21759,72,-112,976
21761,800,200,696
21773,648,100,-76
21775,64,72,244
21777,-328,124,-88
21779,-200,60,-740
21781,-100,152,-964
21783,-124,-44,-244
21795,12,-40,-276
21797,-4,-76,-104
21801,-36,56,-456
21803,8,4,208
21805,108,-64,144
21807,188,28,-60
21809,92,4,92
21811,-16,-44,-84
