T,X,Y,Z
37023,4,60,-76
37025,52,0,52
37027,-12,-52,-160
37029,-20,48,-144
37041,36,-12,-116
37045,24,-36,-60
37047,-52,-124,0
37049,-96,52,76
37051,152,4,-164
37053,44,-24,-8
37065,868,376,984
37067,572,-384,-248
37069,928,-48,900
37071,-40,292,-3368
37073,-2516,28,-60
37075,-480,260,576
37087,-312,184,-900
37089,-28,-268,748
37091,964,-4,-32
37093,492,-80,-528
37095,-196,208,72
37097,-276,180,-260
37109,-304,-40,-620
37111,24,4,440
37113,148,-80,492
37115,260,48,-256
37117,284,168,400
37119,92,-168,32
37131,224,-92,524
37133,80,12,-80
37135,-184,-4,424
37137,116,140,-104
37141,-24,36,-448
37143,-88,36,304
37145,-176,-92,-64
37157,-220,-24,-32
37159,28,104,-364
37161,60,68,-68
37163,-28,8,120
37165,48,-104,40
37167,24,0,404
37169,48,-4,-188
37181,240,-16,420
37183,216,-44,336
37185,660,44,-156
37187,-116,360,-3952
37189,-764,-292,-4064
37201,228,48,796
37203,-152,84,-456
37205,-368,-176,-568
37207,300,236,728
37209,208,156,-532
37211,32,84,448
37223,-12,136,188
37225,-112,136,456
37227,-40,100,-256
37229,44,80,112
37231,32,-92,156
37233,152,52,228
37237,196,72,188
