T,X,Y,Z
52557,0,16,-4
52559,-36,-8,92
52571,120,36,-32
52573,-68,24,-36
52575,-20,-64,36
52577,28,-48,40
52579,64,-24,64
52581,-36,128,20
52583,168,64,324
52595,508,192,92
52597,1488,444,1640
52599,592,-144,296
52601,-512,92,-2200
52603,-2500,-816,1116
52615,-228,128,560
52617,-284,208,772
52619,88,152,-1744
52621,448,16,220
52623,336,56,248
52625,356,48,80
52629,-640,-408,668
52641,-248,-164,164
52643,-148,64,-256
52645,100,188,-524
52647,-296,40,-164
52649,-232,-100,256
52651,64,4,612
52663,316,-312,456
52665,4,64,-56
52667,-332,188,252
52669,-412,156,-304
52671,-28,32,-184
52673,188,-144,560
52685,952,-144,560
52687,800,160,460
52689,-12,100,-128
52691,-756,84,-540
52693,-652,168,-1460
52695,188,-116,1768
52707,84,44,620
52709,256,-108,812
52711,252,60,-872
52713,-4,184,-372
52715,-168,-8,544
52717,-96,212,-324
52729,-128,-88,68
52733,24,56,-164
52735,112,104,-116
52737,32,28,80
52739,16,44,16
52741,-144,40,48
52743,-164,-96,40
52755,72,-48,-12
52757,104,48,-24
52759,16,60,-256
52761,220,64,184
52763,76,-32,12
52765,84,16,44
52777,96,-12,32
52779,96,24,24
