T,X,Y,Z
23306,40,-68,-60
23308,36,-136,-40
23310,44,-8,112
23312,88,-88,24
23314,68,8,44
23316,36,100,0
23318,164,-4,-56
23330,-56,-8,20
23332,20,28,-24
23334,-8,-16,64
23336,260,128,-480
23338,-580,-268,-1268
23340,-400,-300,-868
23352,-3004,-576,324
23354,-3024,96,-624
23356,776,860,320
23358,1024,-264,140
23360,1368,-364,784
23364,352,160,28
23366,-932,-92,1352
23378,-432,-372,576
23380,-476,-324,404
23382,152,-16,-800
23384,324,124,248
23386,132,-52,180
23398,-212,-132,272
23400,-264,-136,168
23402,-4,-76,-36
23404,92,100,104
23406,-132,128,-232
23408,20,116,-332
23420,-240,64,-756
23422,-388,176,768
23424,-380,-32,556
23426,116,-220,-256
23428,324,-148,56
23430,240,-64,-720
23442,76,72,-252
23444,-80,112,-560
23446,-196,-60,688
23448,-120,-24,36
23450,172,-12,168
23452,212,32,-272
23464,296,128,-32
23468,-144,56,112
23470,-260,-24,104
23472,-204,-112,-164
23474,-32,-16,-208
23476,124,32,164
23488,340,60,180
23490,240,4,12
23492,-44,-32,-16
23494,-144,76,-8
23496,-4,32,-148
23498,-28,132,-32
23510,56,104,-52
23512,168,12,124
23514,100,32,132
23516,148,32,208
23518,84,148,128
