T,X,Y,Z
38153,60,64,-44
38155,-84,-16,-48
38157,-64,8,-12
38169,-116,-24,-72
38171,24,76,148
38173,432,256,-268
38175,208,-216,264
38177,-1048,-516,16
38179,-144,72,236
38191,-2708,-784,32
38193,-908,-84,-1504
38195,1024,384,1536
38197,900,-144,-432
38199,1024,-172,472
38201,984,224,136
38213,340,-96,252
38215,12,-136,-428
38217,-128,-284,416
38219,-204,-100,-48
38221,-252,12,-720
38233,-176,196,-212
38235,-384,-4,32
38242,-120,24,188
38244,40,100,-356
38246,88,40,232
38248,-392,-88,104
38250,-264,-72,444
38262,-392,44,44
38264,24,-16,-252
38266,128,-32,-88
38268,-40,-48,136
38270,-436,-92,-164
38272,-564,-44,-420
38284,-280,188,-340
38286,-376,-64,840
38288,124,-84,-1180
38290,768,228,-184
38292,32,-316,352
38294,932,24,408
38306,80,96,-612
38308,-308,204,132
38310,-456,140,836
38312,-120,196,-1800
38314,296,-156,448
38316,188,-292,908
38328,172,28,316
38330,24,80,-136
38332,-52,148,92
38336,-56,8,-104
38338,-44,-48,344
38340,24,-4,-236
38342,-104,-140,-388
38354,144,56,-280
38356,116,12,232
38358,-16,52,40
38360,-112,-16,-148
38362,24,76,68
38364,28,0,80
38376,-28,0,-12
38378,84,32,-168
