T,X,Y,Z
48030,52,-12,32
48032,64,44,-108
48044,44,48,104
48046,72,84,28
48048,40,24,12
48050,68,-8,-40
48052,100,52,-64
48054,32,64,-32
48058,-12,-40,156
48060,-56,36,128
48072,144,272,-476
48074,264,96,180
48076,148,-120,588
48078,748,284,316
48080,1180,340,584
48082,-660,8,-1712
48094,-100,252,-608
48096,-984,-60,200
48098,-628,108,932
48100,752,304,-996
48102,812,52,732
48114,68,-44,-104
48116,468,312,-176
48118,72,36,140
48120,-216,-16,-72
48122,-108,-200,184
48124,152,96,28
48136,200,36,64
48138,-112,-92,-72
48140,-268,-48,-228
48142,-264,48,172
48144,100,-36,184
48146,268,-20,-24
48158,120,-88,-92
48162,-200,72,168
48164,-304,-32,-128
48166,-528,-56,-144
48168,-616,-32,-108
48170,256,212,64
48182,276,16,-256
48184,-140,-12,-384
48186,124,164,576
48188,84,-48,1260
48190,-228,-220,-1880
48192,272,4,-324
48204,0,44,-1188
48206,40,-40,708
48208,-100,120,-4
48210,-132,68,-12
48212,172,24,432
48214,28,-96,52
48226,116,72,172
48228,76,44,36
48230,16,88,0
48232,-232,64,-28
48234,-152,-88,-32
48236,-32,-16,304
48248,52,8,144
48250,284,112,-100
48252,224,96,-180
