T,X,Y,Z
41357,52,-24,48
41359,160,-72,124
41361,124,24,-72
41363,48,80,40
41365,20,-24,-56
41369,12,-52,16
41371,140,12,-12
41383,8,8,60
41385,-80,108,32
41387,-64,28,-36
41389,744,416,-452
41391,268,-200,1300
41393,-1396,-452,12
41405,-3764,-452,2936
41407,-1060,768,-748
41409,1528,404,252
41411,2324,-100,1160
41413,1432,-400,-924
41425,748,196,-228
41427,392,188,-516
41429,292,-212,436
41431,196,-576,768
41433,-16,-412,-680
41435,-244,-8,-768
41447,160,472,-96
41449,-372,64,-364
41451,-628,-120,184
41453,-104,-184,344
41455,156,-244,48
41457,324,92,-80
41469,176,152,-352
41473,-748,-72,-52
41475,-736,-212,0
41477,-1260,-240,140
41479,-600,188,-792
41481,1204,248,316
41493,752,136,-80
41495,1964,52,-132
41497,940,-76,328
41499,-400,-72,1044
41501,-1224,204,-1612
41513,-416,184,-64
41515,-100,232,-748
41517,420,-140,548
41519,464,-80,220
41521,36,56,-444
41523,-300,244,192
41535,-108,64,28
41537,-44,-20,20
41539,96,104,92
41541,228,76,276
41543,128,-24,-272
41545,0,56,-84
41557,-60,32,-476
41559,-56,68,-120
41561,0,32,-16
41563,-52,-12,208
41565,328,44,220
41569,256,72,-32
41571,56,68,-156
