T,X,Y,Z
6712,-20,-48,-4
6714,-28,96,-36
6716,-60,28,-28
6720,-56,36,80
6722,0,32,116
6724,24,48,52
6726,36,-76,-12
6738,100,-80,120
6740,28,-32,136
6742,404,528,-148
6744,-260,-656,1124
6746,-488,-628,-2400
6748,1292,136,-152
6760,3832,88,852
6762,3172,200,600
6764,536,416,-288
6766,-2268,312,-1160
6768,-1272,188,1408
6770,60,-188,-252
6782,72,-96,116
6784,104,28,544
6786,32,196,-800
6788,-116,228,-684
6790,-660,-68,340
6792,-224,-140,860
6804,-356,-8,-156
6806,244,-176,-40
6808,380,168,-500
6810,84,268,124
6812,-344,172,208
6814,-460,-80,596
6818,84,116,-24
6820,56,292,-364
6832,1308,636,996
6834,356,584,-640
6836,-200,240,-3392
6838,-1256,-756,3672
6840,176,136,-4508
6852,-156,120,-480
6854,776,8,56
6856,332,-188,640
6858,-264,-12,-2548
6860,-208,80,2656
6862,-44,276,-168
6874,-332,72,-240
6876,168,156,-176
6878,40,-8,160
6880,264,-28,620
6882,-112,-20,-272
6884,-192,-104,192
6896,-228,8,-8
6898,-184,-184,-4
6900,56,-24,288
6902,284,-36,0
6904,12,-4,-292
6906,20,-72,-68
6908,-128,108,-376
6920,-72,-12,40
6924,112,72,48
6926,172,-52,-92
