T,X,Y,Z
25139,16,-20,8
25141,-56,16,-112
25143,-36,24,116
25155,112,-36,-188
25157,28,-32,-84
25159,20,-4,8
25161,64,-56,-12
25163,60,-80,-80
25165,52,-64,40
25167,112,-60,172
25179,-1024,-80,-768
25181,-384,60,-420
25183,1680,360,2700
25185,2764,-28,2328
25189,-4656,-344,2264
25191,-1112,780,28
25203,-528,464,552
25205,1588,-228,-100
25207,1944,-312,452
25209,852,-176,-1000
25211,-12,244,-724
25213,-824,44,-16
25225,-156,96,308
25227,-148,-308,568
25229,392,56,184
25231,588,212,216
25233,-104,244,-1156
25235,-696,112,232
25247,-736,-68,68
25249,-436,-172,840
25251,-44,-200,-32
25253,348,48,-56
25255,384,180,-220
25267,208,296,-428
25269,-176,-48,460
25271,-296,-620,-360
25273,-60,-480,-756
25275,148,-40,-460
25277,640,436,516
25289,604,168,-132
25293,-116,-208,224
25295,-424,32,360
25297,-120,148,-164
25299,140,108,-280
25301,320,44,-256
25313,172,-108,208
25315,44,-152,224
25317,-68,-124,132
25319,-104,-192,-68
25321,-8,-20,-376
25323,36,-16,-28
25335,52,84,72
25337,-80,-72,116
25339,-92,-12,160
25341,-64,84,-12
25343,-104,148,-324
25345,160,80,-156
25357,148,-28,12
25359,68,56,88
25361,-20,-24,104
