T,X,Y,Z
52999,48,-48,-52
53001,28,32,32
53003,-12,-48,0
53005,12,24,-20
53017,-44,128,40
53019,-24,-80,56
53021,48,4,48
53023,12,52,-136
53025,32,124,240
53027,-104,288,-268
53039,-212,-104,-2576
53041,-1928,-924,-320
53045,-80,664,724
53047,1092,176,-188
53049,1436,-324,32
53051,1684,108,-508
53053,820,224,132
53065,0,-88,-32
53067,-668,-288,844
53069,528,-124,296
53071,832,0,-664
53073,-96,0,-244
53075,-448,32,104
53087,444,488,2688
53089,768,204,664
53091,516,-224,-780
53093,320,-216,192
53095,-144,244,-788
53097,-580,352,-652
53109,-32,228,-36
53111,544,-40,816
53113,472,-356,304
53115,668,8,1852
53117,-788,-108,-596
53129,12,232,964
53131,-132,280,-1216
53133,280,-88,-164
53135,84,-272,44
53139,-148,328,104
53141,-80,216,-788
53143,140,-76,336
53155,304,-32,180
53157,20,-180,316
53159,-80,-32,-112
53161,-284,112,-248
53163,-104,24,-108
53165,8,-64,112
53177,-60,-136,304
53179,172,-60,244
53181,268,16,-108
53183,224,32,-132
53185,-84,56,-208
53187,-256,128,-140
53199,-216,32,-24
53201,-96,8,32
53203,228,128,-4
53205,260,16,-124
53207,176,104,-112
53209,68,128,100
53221,0,8,-136
