T,X,Y,Z
18196,-108,-132,88
18198,0,-36,-32
18200,32,-124,20
18202,-88,-4,8
18206,0,12,-92
18208,-24,-28,20
18220,4,88,-80
18222,0,-36,-112
18224,192,-32,324
18226,396,-92,-256
18228,-336,-240,-556
18230,-700,16,172
18242,-3664,-624,-156
18244,-3272,224,1808
18246,568,1016,32
18248,1532,-160,232
18250,2144,-424,284
18252,1812,-156,-988
18264,692,80,296
18266,20,-80,-580
18268,-420,-104,664
18270,-456,-244,504
18272,-216,-104,-612
18284,-16,196,-304
18286,-148,188,-284
18288,-120,-68,192
18290,-20,-136,280
18292,240,40,-852
18294,136,32,-28
18306,128,76,-212
18310,-180,104,-120
18312,-24,-8,164
18314,-332,-204,76
18316,-216,-132,-320
18318,436,64,-244
18330,360,48,-8
18332,-28,32,312
18334,-152,40,624
18336,-336,0,304
18338,-28,-68,-480
18340,552,-84,156
18352,48,280,-396
18354,388,212,496
18356,104,92,-448
18358,0,0,604
18360,-156,-68,76
18362,-172,128,-376
18374,188,-40,-80
18376,52,-12,-60
18378,136,-32,128
18380,40,-96,44
18382,-60,-116,72
18384,-140,52,-44
18396,8,52,-88
18398,-68,232,-100
18400,-4,56,48
18402,56,48,164
18404,100,4,-36
18408,124,128,-4
18410,52,128,-32
