T,X,Y,Z
17259,44,-8,24
17261,-28,-68,-32
17273,60,-8,4
17275,-32,32,124
17277,-36,128,0
17279,-40,40,-80
17281,28,28,28
17283,84,-48,-96
17295,-116,-328,176
17297,116,48,256
17299,944,152,416
17301,928,-88,740
17305,-3224,-696,1648
17307,-1016,152,352
17309,852,576,-104
17321,68,316,-1280
17323,428,264,-152
17325,444,80,460
17327,584,-108,-104
17329,260,-40,248
17331,-176,-204,572
17343,-288,-168,188
17345,-288,4,-612
17347,-52,228,-368
17349,36,124,-24
17351,-12,-60,244
17353,100,-96,476
17365,28,-152,324
17367,172,128,-104
17369,44,220,0
17371,-236,156,-52
17373,-280,-64,100
17375,-248,-88,336
17387,-808,-24,84
17389,-524,20,-100
17391,676,68,-400
17393,764,-156,-280
17395,608,108,424
17399,-304,16,-500
17401,-672,-100,-664
17413,-176,168,544
17415,-96,308,564
17417,232,128,192
17419,260,-200,284
17421,-32,-28,-68
17423,-292,280,-1192
17435,20,20,-256
17437,-44,64,-28
17439,64,-156,116
17441,112,-64,24
17443,264,56,140
17445,96,4,16
17457,144,12,-144
17459,36,8,-72
17461,-128,-20,-64
17463,8,-60,-8
17465,40,-12,236
17467,260,72,16
17469,224,64,56
17481,60,-84,-92
