T,X,Y,Z
13431,68,-32,-24
13443,4,-48,-16
13445,-48,32,52
13447,36,-68,12
13449,84,-48,-92
13451,44,0,12
13453,-36,120,36
13465,-84,8,-32
13467,32,-8,76
13471,496,-168,156
13473,-1200,-840,-900
13475,40,-76,-456
13477,1260,396,648
13479,184,-240,472
13491,2152,-240,-216
13493,732,188,-396
13495,-880,260,-492
13497,-860,84,664
13499,180,-32,-524
13501,568,-128,320
13513,-40,-36,-116
13515,96,208,-456
13517,88,136,-80
13519,-84,28,-68
13521,-472,-208,568
13523,-40,28,-56
13535,-268,68,-292
13537,-104,164,-452
13539,-204,20,-208
13541,-68,-104,340
13543,0,-104,472
13545,-80,-88,160
13557,104,-56,-8
13559,148,44,-120
13561,-76,76,36
13565,-80,-108,96
13567,-128,-64,232
13569,-356,-48,-476
13571,-412,140,-364
13583,248,368,740
13585,-600,-48,1404
13587,-232,-68,-1516
13589,264,40,-40
13591,540,-52,60
13593,324,56,1496
13605,-28,152,-344
13607,-328,24,208
13609,-240,28,-396
13611,248,-144,872
13613,280,-196,-284
13625,200,20,96
13627,168,116,32
13629,-148,116,-208
13631,-172,-36,168
13633,-168,-160,324
13635,88,-40,200
13647,288,-76,100
13649,376,56,-72
13651,352,144,-140
13653,84,44,-28
