T,X,Y,Z
31074,72,-44,-32
31086,-16,-12,-12
31088,-88,-20,-32
31090,-44,40,-48
31092,-80,-48,8
31094,-76,20,268
31096,-44,-4,112
31108,-28,-24,152
31110,-60,-44,32
31112,708,264,-348
31114,-268,-164,-464
31116,-280,-316,836
31118,-4,-100,220
31122,884,156,504
31134,1624,8,164
31136,1704,100,-264
31138,1036,388,-204
31140,-128,256,1504
31142,168,320,-228
31144,652,64,852
31156,-660,-272,-544
31158,-196,-8,-428
31160,176,84,-300
31162,516,176,356
31164,120,-72,-288
31166,-324,-224,184
31178,80,-132,164
31180,68,112,-48
31182,-120,244,-304
31184,-436,108,236
31186,-520,-40,412
31188,-148,-60,212
31200,748,-264,760
31202,424,-140,-64
31204,-224,64,416
31206,-608,-72,-272
31208,-380,-124,-88
31220,380,88,1652
31222,-1004,-124,-628
31226,1020,340,1244
31228,588,-216,-832
31230,-60,-268,-216
31232,-188,24,-84
31234,-196,300,736
31246,-368,244,-324
31248,-128,56,-192
31250,80,-92,48
31252,60,-224,156
31254,48,-80,-300
31256,-104,-32,-204
31268,-108,-60,116
31270,-208,-12,-4
31272,-36,32,84
31274,40,4,300
31276,-68,-132,-136
31278,-32,-48,-244
31290,152,140,-48
31292,120,184,-8
31294,-28,-40,76
31296,-84,80,-192
