T,X,Y,Z
31578,-60,8,172
31580,24,-80,32
31582,72,-24,-8
31584,56,28,-32
31586,-8,-12,40
31588,-16,4,-140
31600,-164,-156,236
31602,448,212,8
31604,160,216,-376
31606,84,88,-384
31608,1008,-216,1376
31610,-968,436,-2392
31622,1212,196,-464
31624,272,-8,516
31626,96,76,1260
31630,456,160,120
31632,720,124,388
31634,564,-76,-248
31636,392,-32,232
31648,404,72,-316
31650,452,-156,916
31652,68,148,-632
31654,-232,140,-212
31656,-484,184,-488
31658,-112,52,868
31670,-388,-136,72
31672,-108,-184,-124
31674,52,36,-224
31676,56,204,28
31678,-124,112,-296
31680,-364,-8,-52
31692,-88,-324,-712
31694,-1364,-200,-476
31696,-968,100,-32
31698,884,164,468
31700,1704,140,-52
31712,840,-240,1612
31714,360,-440,-332
31716,196,152,-1944
31718,-208,88,828
31720,-360,-12,1148
31724,596,-88,884
31726,256,76,284
31738,-64,24,76
31740,-220,-4,236
31742,-104,-12,-368
31744,144,-84,52
31746,-60,-96,280
31748,132,-4,100
31760,80,-68,108
31762,12,40,-232
31764,28,44,-24
31766,-56,-68,236
31768,-204,-96,-112
31770,176,-52,128
31782,320,172,180
31784,200,208,-48
31786,24,0,-312
31788,52,0,-80
31790,28,-12,112
