T,X,Y,Z
39530,-4,-4,40
39532,-16,-76,68
39534,124,-80,-84
39536,-16,-120,-12
39538,56,-24,40
39540,80,-44,24
39552,-40,-60,-56
39554,40,-68,8
39556,40,60,392
39558,-128,404,216
39562,-604,-392,-684
39564,112,200,20
39566,144,476,992
39578,-2408,-564,476
39580,-476,-172,-888
39582,1300,368,-104
39584,1072,-164,712
39586,752,-80,980
39588,464,80,344
39600,668,48,112
39602,916,100,264
39604,-52,-492,632
39606,-320,-220,-368
39608,24,140,-124
39610,-4,148,144
39622,-1576,-316,-220
39624,-856,184,-1168
39626,1096,308,-460
39628,976,-72,880
39630,-32,-144,520
39642,48,-232,736
39644,-640,64,-376
39646,-452,236,168
39648,-92,44,-64
39650,316,-304,212
39654,-420,-16,152
39656,-372,76,488
39668,-172,348,648
39670,-344,-12,1640
39672,272,-116,-1596
39674,960,4,196
39676,204,-288,112
39678,-248,-116,-252
39690,-236,116,-492
39692,-256,60,116
39694,-108,8,240
39696,152,-124,152
39698,168,-172,-232
39700,192,-40,4
39712,92,8,32
39714,16,48,-320
39716,-188,-12,80
39718,-104,-8,168
39720,-64,88,-176
39722,216,64,124
39734,148,20,-132
39736,52,36,-140
39738,80,88,-20
39740,-12,0,156
39742,-36,-20,68
