T,X,Y,Z
34896,24,-28,16
34898,24,-24,40
34900,120,0,-76
34902,60,-8,100
34904,16,-32,-56
34916,24,-12,-16
34918,0,56,40
34920,72,48,-76
34922,-56,-40,16
34924,-72,-8,48
34926,-364,16,-472
34938,392,48,536
34940,-820,4,-3356
34942,-1376,-484,1232
34944,-1720,-252,-1196
34946,-104,188,-796
34948,860,196,700
34960,280,132,-360
34962,88,244,-64
34964,648,172,12
34966,248,-116,432
34968,-420,-456,164
34970,8,-72,928
34982,-300,12,-284
34986,-264,40,-480
34988,-280,28,256
34990,-64,-88,516
34992,-16,-108,148
34994,-8,0,-600
35006,716,208,-188
35008,-188,176,-404
35010,-644,280,1816
35012,-956,-16,1172
35014,-704,-104,-1672
35016,932,-20,-100
35028,396,-8,-1088
35030,576,100,520
35032,112,148,-364
35034,-328,4,48
35036,-84,-36,184
35038,244,-104,12
35050,84,124,-140
35052,240,108,-12
35054,224,144,64
35056,-28,0,60
35058,-212,-48,60
35060,-184,-12,200
35072,-20,12,-108
35074,156,-32,96
35076,300,84,-16
35078,184,-36,-108
35082,-100,28,92
35084,-80,132,-136
35086,96,120,-164
35098,84,32,-92
35100,48,-64,80
35102,56,148,-44
35104,56,24,76
35106,120,16,168
35108,224,128,60
