T,X,Y,Z
23268,-60,124,-112
23270,4,12,24
23272,0,8,-80
23277,-32,-76,0
23279,-48,76,-112
23281,-28,-20,32
23283,-120,72,72
23285,-60,28,-52
23297,-76,20,-64
23299,-28,-76,-56
23301,352,76,-1056
23303,-24,116,2308
23305,480,-424,1152
23307,-292,140,-132
23319,268,-4,-296
23321,-88,-44,600
23323,80,184,-1428
23325,120,60,-60
23327,-372,-188,180
23339,72,176,-584
23341,132,-76,2436
23343,-72,-124,576
23345,96,176,-1032
23347,-456,104,-484
23349,372,-12,552
23361,308,184,-728
23363,-164,216,-492
23365,-140,-308,500
23367,100,48,360
23369,212,160,-520
23374,68,-212,504
23376,-52,-108,392
23378,32,52,-552
23390,152,0,-488
23392,68,36,-224
23394,-96,-68,-84
23396,-72,-24,208
23398,-16,16,360
23400,64,12,296
23412,68,44,356
23414,28,-4,-256
23416,0,-32,-132
23418,-84,-128,248
23420,88,-68,96
23422,132,60,-512
23434,-28,72,-996
23436,80,96,-296
23438,-320,8,-940
23440,196,40,-324
23442,-116,28,-200
23444,-16,-16,64
23456,44,92,-212
23458,-20,52,-260
23460,56,-20,100
23462,-232,-132,24
23464,48,-32,-276
23466,-12,56,-104
23471,32,-108,244
23473,-64,20,176
23485,-68,-120,184
