T,X,Y,Z
45876,-124,-36,16
45878,40,56,-40
45880,20,-4,0
45882,-8,28,-92
45884,-48,28,8
45886,48,0,-92
45888,-88,48,60
45900,-8,52,-92
45902,4,88,-36
45904,120,52,84
45906,8,68,-972
45908,56,92,-116
45910,-64,-68,1032
45912,248,124,-116
45924,96,168,192
45926,-64,-88,812
45928,140,8,28
45930,212,116,-396
45932,-12,-40,-184
45934,-32,-60,292
45946,80,-40,1212
45948,-76,40,-620
45950,-376,-64,-660
45952,332,92,-164
45954,92,176,172
45958,184,-32,-780
45960,60,-68,240
45972,188,84,-416
45974,-108,64,-360
45976,160,8,-452
45978,0,-108,724
45980,-128,-64,276
45982,164,104,-520
45994,252,128,-212
45996,-48,104,100
45998,-80,-12,-380
46000,52,4,76
46002,-144,-112,608
46004,48,104,88
46016,108,128,-336
46018,-8,20,-12
46020,-112,16,332
46022,-56,-28,168
46024,-28,68,-32
46026,-12,36,328
46038,-24,-12,-272
46040,60,-28,512
46042,4,-40,-344
46044,8,72,-1316
46046,-132,-44,-908
46048,72,-16,-580
46060,-8,88,-548
46062,-44,76,-436
46066,4,-64,416
46068,200,72,108
46070,-40,44,-400
46072,8,-52,-364
46074,88,4,488
46086,-104,-28,188
46088,48,-52,-164
