T,X,Y,Z
6725,-56,16,-36
6727,56,-8,40
6739,140,124,-72
6741,32,32,-56
6743,-28,-4,-8
6745,-4,44,164
6747,-124,-12,-40
6749,-4,-44,124
6761,28,-96,208
6763,-84,28,-92
6765,-304,-24,-540
6767,456,24,732
6769,-172,8,336
6771,68,16,-648
6773,20,56,-220
6785,492,0,3376
6787,-20,24,-220
6789,-392,0,-1400
6791,-36,56,-896
6795,60,84,992
6797,-188,-56,-1140
6799,68,-40,-840
6811,120,8,272
6813,120,8,-224
6815,260,128,-920
6817,100,-32,224
6819,-164,-220,924
6821,32,24,-100
6823,-52,16,-752
6835,76,32,-200
6837,52,152,-224
6839,-152,-164,-196
6841,-12,-108,492
6843,0,4,900
6845,148,56,72
6857,120,116,212
6859,24,-40,-260
6861,-76,-112,300
6863,-80,28,300
6865,248,48,-540
6867,-172,60,-392
6879,-200,144,188
6881,-140,-68,-440
6883,104,64,8
6885,92,4,476
6887,-228,-64,-288
6889,324,136,-600
6893,-308,-60,316
6895,416,116,404
6907,192,120,-564
6909,-92,-20,-180
6911,88,-32,384
6913,68,-52,556
6915,-60,-108,332
6917,-80,-52,-336
6929,-56,-56,36
6931,112,56,-368
6933,-72,-20,-104
6935,48,64,-76
6937,96,72,-64
