T,X,Y,Z
35209,4,196,-64
35211,-88,-20,100
35213,64,-20,60
35215,108,68,-20
35217,-60,-20,-8
35229,-132,108,4
35235,-196,28,268
35237,120,24,44
35239,152,44,-284
35241,12,-72,124
35243,44,-96,540
35255,-68,-144,-384
35257,212,-36,-72
35259,-112,4,564
35261,64,24,-24
35263,-152,-40,-256
35265,-148,96,-1956
35277,212,12,568
35279,-504,-220,36
35281,256,116,-944
35283,68,40,384
35285,-132,-244,1324
35287,400,160,-944
35299,84,-28,-312
35301,-120,-168,752
35303,-144,-40,428
35305,188,200,-864
35307,24,36,-376
35309,24,4,256
35321,-48,60,-48
35323,-48,-60,264
35325,-20,-76,384
35327,24,60,92
35333,-120,-120,84
35335,-32,84,300
35337,-52,20,60
35339,52,64,-68
35341,36,72,272
35353,-32,4,68
35355,-48,32,132
35357,76,-40,244
35359,-48,-72,-224
35361,64,56,-316
35363,-104,112,440
35375,100,144,28
35377,-196,84,236
35379,-16,-176,348
35381,48,-52,0
35383,-40,40,-740
35385,92,76,-16
35397,-12,-96,520
35399,0,40,204
35401,-96,-48,-92
35403,204,128,-272
35405,-56,116,-128
35407,-72,-8,344
35419,-44,-20,376
35421,-8,0,128
35423,84,64,-152
35425,68,-36,-244
