T,X,Y,Z
20321,88,116,96
20333,-48,8,136
20335,12,-24,4
20337,16,-40,-40
20339,-60,-28,-140
20341,80,0,-48
20343,4,148,-12
20345,24,64,-100
20357,-264,-20,-68
20359,-96,-92,-244
20361,304,-52,460
20363,64,96,452
20365,-200,-80,-332
20367,60,32,-232
20379,52,72,156
20381,72,-68,-172
20383,-36,32,-404
20385,-148,-40,-2348
20387,-48,-64,2104
20389,-56,-156,1600
20401,-148,-152,-1248
20403,236,212,-200
20405,-120,-108,884
20409,100,260,-408
20411,-296,-124,356
20413,-40,-144,436
20425,72,52,-400
20427,148,96,-500
20429,-20,-20,264
20431,-60,-12,348
20433,-20,-64,108
20435,-52,-44,28
20447,-32,48,88
20449,168,8,-188
20451,-64,-40,-332
20453,-92,-60,160
20455,-60,56,204
20457,64,44,-364
20469,116,88,348
20471,212,-212,1248
20473,-120,-268,408
20475,-120,200,-632
20477,184,-196,764
20479,260,28,332
20491,44,68,-584
20493,-40,-164,-344
20495,-24,-52,20
20497,180,76,-188
20499,-40,-36,200
20501,-172,-56,200
20505,-56,8,-120
20517,8,48,28
20519,-12,56,-104
20521,48,24,24
20523,4,-120,68
20525,8,-60,128
20527,-20,-28,-44
20529,-20,-36,16
20541,-8,28,156
20543,8,0,-52
