T,X,Y,Z
51257,4,52,60
51264,268,68,172
51266,-100,100,-200
51268,-188,-40,-268
51270,232,84,-8
51272,20,72,124
51284,-128,-48,296
51286,-112,-160,324
51288,144,48,80
51290,20,-68,84
51292,84,88,-3916
51294,-444,-40,2784
51306,-380,-176,496
51308,0,-88,-1064
51310,180,116,376
51312,-84,-164,556
51314,200,112,-764
51316,144,248,-384
51328,-36,-144,724
51330,-180,-48,368
51332,116,80,-396
51334,32,68,-236
51336,56,160,-72
51338,48,44,124
51350,48,-108,304
51352,-60,-116,528
51354,-92,28,192
51356,96,36,-436
51363,-24,-24,572
51365,84,44,-248
51367,60,88,-536
51369,-60,80,-124
51371,16,-128,324
51383,-96,-116,-52
51385,-140,-80,260
51387,140,-12,908
51389,140,4,1368
51391,-20,204,-1376
51393,20,-88,-120
51405,-60,36,944
51407,32,-16,80
51409,-216,-100,-212
51411,64,60,-40
51413,172,100,-464
51415,-196,-32,140
51427,112,60,-64
51429,28,-32,312
51431,-44,-24,48
51433,56,68,-104
51435,20,60,-388
51437,-32,12,-320
51449,4,-68,-16
51451,-24,-76,-64
51453,36,0,-84
51455,-100,20,44
51462,-104,-64,112
51464,-40,100,-16
51466,48,64,20
51468,32,-12,-12
51470,40,-124,12
