T,X,Y,Z
47929,24,16,-196
47931,-8,132,40
47933,-32,28,-8
47935,-32,36,20
47947,-36,-16,-120
47949,-40,36,48
47951,-52,-32,72
47953,8,-12,-16
47955,-20,-12,28
47957,-8,64,-36
47969,72,176,712
47971,340,-208,796
47973,-556,-192,488
47975,268,148,-248
47977,324,104,-12
47979,-292,-208,592
47991,24,104,400
47993,-216,-204,-168
47995,96,-120,12
47997,8,40,228
47999,48,136,-100
48001,132,-92,-164
48013,-68,-28,1736
48017,12,-64,-504
48019,60,144,-456
48021,276,116,-88
48023,-96,-120,268
48025,-124,-44,-180
48037,-84,-136,280
48039,24,0,116
48041,244,84,-184
48043,-4,-44,-224
48045,24,-84,196
48047,-60,-16,480
48059,-108,-52,184
48061,72,-48,-104
48063,8,124,-272
48065,-4,48,-144
48067,-44,-36,104
48069,-76,-12,116
48081,-24,-36,148
48083,16,36,-396
48085,84,48,-12
48087,-16,-112,104
48089,-124,-60,484
48091,-12,-20,28
48103,376,-56,2112
48105,68,-112,-764
48107,132,88,-192
48109,-88,100,32
48113,12,-36,600
48115,20,88,304
48117,264,40,-744
48119,-176,-148,408
48131,96,-32,280
48133,-96,-76,-4
48135,24,12,24
48137,100,112,500
48139,-16,24,-396
48141,-24,56,-296
