T,X,Y,Z
28167,28,-24,-24
28169,4,-104,-140
28171,0,8,20
28183,20,-16,-120
28185,8,-4,12
28187,-44,36,-180
28189,52,16,16
28191,40,-8,-52
28193,12,-16,8
28195,-64,32,-84
28207,-444,-148,1544
28209,252,-116,136
28211,104,120,68
28213,-184,36,-344
28215,28,32,-340
28219,-172,-120,692
28221,20,112,-880
28233,204,-4,160
28235,140,4,36
28237,-284,44,-1392
28239,12,-120,644
28241,28,-20,1848
28243,48,-8,88
28255,76,48,-200
28257,76,-40,512
28259,128,-144,220
28261,100,200,-964
28263,-100,32,92
28265,-132,-168,632
28277,-12,4,48
28279,116,136,-684
28281,20,20,-108
28283,4,8,276
28285,-56,-72,312
28287,-112,-40,328
28289,172,20,-348
28301,-32,8,-156
28303,-60,60,-452
28305,72,-20,-36
28307,-108,-96,268
28309,-48,48,268
28311,40,164,-396
28323,-36,28,-580
28330,-36,-8,800
28332,-16,-12,-788
28334,-424,-12,-920
28336,112,124,-292
28338,368,56,92
28350,-128,-136,-112
28352,-4,-12,244
28354,-68,80,-132
28356,36,8,-176
28358,-20,-140,-92
28360,-112,-60,224
28372,-112,-192,276
28374,-28,28,32
28376,-20,-48,-356
28378,-8,76,-496
28380,64,-16,80
28382,-76,12,368
