T,X,Y,Z
41270,140,0,36
41272,-40,-8,92
41274,-72,28,20
41276,28,-32,64
41288,-28,-76,-52
41290,-8,44,68
41292,-52,44,160
41294,12,-4,-72
41296,-56,36,-104
41298,-4,0,52
41310,164,24,-792
41312,108,-248,992
41314,-384,72,-504
41316,324,184,-396
41318,132,16,-108
41320,-152,-124,84
41332,-84,16,8
41334,-152,-64,220
41336,468,196,-324
41338,-256,36,60
41340,264,-44,-176
41342,-64,-116,188
41348,160,140,2084
41350,-124,-260,2096
41362,-140,-92,-1428
41364,264,156,-292
41366,-112,-64,1188
41368,28,-20,220
41370,60,200,-896
41372,-264,-112,92
41384,-220,-200,724
41386,-56,44,-356
41388,148,8,-572
41390,-52,68,224
41392,-52,32,152
41394,116,-68,-16
41406,-44,-4,432
41408,4,52,296
41410,56,0,-204
41412,136,4,-408
41414,-108,-40,-148
41416,-60,-108,140
41428,36,44,-24
41430,72,16,-120
41432,76,-24,-156
41434,-20,-68,-92
41436,56,44,-12
41438,-32,-72,264
41444,-80,88,488
41446,-56,56,112
41448,84,-48,-1524
41460,216,176,116
41462,-84,-148,180
41464,-84,-44,-544
41466,72,152,-252
41468,-120,-12,-292
41470,36,-144,-128
41482,40,88,-276
41484,152,56,-308
41486,-32,-68,-220
