T,X,Y,Z
19822,-56,-8,80
19824,48,88,-44
19836,52,-4,80
19838,0,-80,-24
19840,-52,4,32
19842,4,64,-8
19844,48,68,60
19846,-32,56,-8
19848,-32,12,16
19860,-36,-20,272
19862,-184,-148,1108
19864,332,88,-4
19866,-244,-16,-68
19868,-116,-24,-324
19870,284,124,100
19882,232,120,-432
19884,-128,-76,-612
19886,-84,-48,368
19888,176,140,216
19890,-44,-24,-188
19894,192,68,24
19896,-212,76,-2856
19908,324,248,684
19910,-356,-216,648
19912,80,-132,-1228
19914,256,176,-60
19916,-72,-224,940
19918,264,92,-124
19930,84,76,-540
19932,36,-120,740
19934,-224,-80,500
19936,64,132,-440
19938,92,148,-520
19940,-108,44,72
19952,-84,56,-188
19954,-148,44,60
19956,12,-40,308
19958,-132,28,772
19960,268,68,-564
19962,-96,28,-416
19974,60,4,1076
19976,-128,-332,2592
19978,184,12,-1300
19980,-256,32,12
19982,172,-92,336
19984,332,116,800
19996,72,44,-12
20000,56,20,-408
20002,208,80,-236
20004,-152,-100,-160
20006,-120,16,-216
20008,208,56,172
20020,56,-84,76
20022,52,36,-264
20024,-44,44,-432
20026,108,80,52
20028,72,-48,400
20030,-36,-40,232
20042,-68,0,208
20044,84,36,152
