T,X,Y,Z
16612,128,132,12
16614,-392,-116,-144
16616,420,128,-348
16618,36,136,-268
16622,108,92,-236
16624,128,36,308
16626,-64,-24,264
16638,-140,-48,52
16640,72,-28,-340
16642,-40,-16,124
16644,-244,104,-1608
16646,-28,56,788
16648,192,84,1224
16660,-48,-44,-584
16662,140,76,-680
16664,-112,-28,760
16666,224,-80,352
16668,-12,172,-152
16670,12,-20,-76
16682,-88,-216,596
16684,-36,4,-48
16686,-4,32,-196
16688,16,12,192
16690,112,68,148
16692,32,-8,-52
16704,12,28,268
16706,32,104,216
16708,-8,116,12
16710,20,40,-52
16712,-32,20,-204
16714,-108,-12,-292
16718,-64,-12,72
16720,76,20,-112
16732,120,16,-232
16734,-32,72,184
16736,-28,-24,120
16738,-76,-52,-132
16740,8,-88,868
16742,56,224,-336
16754,-132,-4,-876
16756,60,-20,-192
16758,0,40,328
16760,-24,-76,324
16762,4,92,-228
16764,60,-44,-264
16776,-44,-172,500
16778,-76,16,144
16780,256,32,-112
16782,-128,16,16
16784,-52,44,-104
16786,80,-44,276
16798,48,72,-32
16800,8,16,-72
16802,-56,8,-28
16804,104,32,-164
16806,84,-40,-316
16808,-36,36,76
16810,112,96,124
16822,64,108,52
16826,-72,40,-4
