T,X,Y,Z
26529,88,0,56
26531,-36,-104,76
26533,-56,32,72
26535,24,-48,-100
26547,244,144,-64
26549,-100,48,-192
26551,-188,-64,-120
26553,240,76,160
26555,-44,72,84
26557,-144,-60,-236
26569,-28,-148,476
26571,188,-12,-312
26573,-88,-48,184
26577,28,36,-112
26579,-272,-156,464
26581,136,0,16
26583,36,88,-540
26595,348,-24,-136
26597,-180,-36,284
26599,-136,-148,-452
26601,240,-24,-212
26603,-44,-8,680
26605,140,-44,-20
26617,-52,64,-368
26619,96,-108,200
26621,-252,16,336
26623,8,44,-108
26625,40,12,-180
26627,-172,-16,-320
26639,-52,-72,-284
26641,-32,32,56
26643,-44,-24,88
26645,-40,-8,540
26647,156,68,-404
26649,-80,100,-344
26661,60,-40,416
26663,-12,-80,836
26665,160,88,-620
26667,48,-100,844
26669,-4,28,-524
26673,224,-4,72
26675,236,32,128
26677,-296,-232,-184
26689,-64,0,140
26691,48,-16,-136
26693,80,-12,-548
26695,-28,36,112
26697,-112,112,448
26699,72,-60,-12
26711,116,24,-48
26713,56,104,-204
26715,40,4,-272
26717,-116,-52,92
26719,0,-44,364
26721,-16,-104,104
26733,104,92,44
26735,4,-12,60
26737,-28,48,-80
26739,-16,64,20
26741,88,52,52
