T,X,Y,Z
27020,68,72,-48
27032,40,-4,48
27034,84,76,16
27036,-80,48,84
27038,136,56,56
27040,-64,40,24
27042,-8,100,0
27044,16,64,84
27056,56,-24,-44
27058,956,300,-388
27060,16,-188,1488
27062,-788,-416,740
27064,-232,96,-932
27066,616,160,1148
27078,1632,-612,1700
27080,2616,-268,-336
27082,-76,40,-1076
27084,-1296,404,468
27086,-1228,268,-1532
27098,-252,-80,592
27100,200,-264,1180
27102,460,-108,28
27104,-64,228,-444
27106,-388,348,-340
27113,148,-124,196
27115,-56,168,-356
27117,-220,80,52
27119,236,88,-512
27131,316,-148,-216
27133,180,-224,600
27135,-112,8,192
27137,-212,36,-348
27139,-60,116,-708
27141,48,88,-668
27153,-636,-200,-2524
27155,148,132,-2596
27157,-92,-152,1296
27159,200,132,1656
27161,-120,56,-1996
27173,144,196,-360
27175,16,108,-188
27177,-36,-256,44
27179,-124,-180,404
27181,136,48,468
27183,168,44,-348
27195,96,208,-400
27197,56,76,-452
27199,84,-20,396
27201,28,32,228
27203,-104,36,108
27207,8,124,-292
27209,48,8,-300
27211,124,76,400
27223,-76,-164,156
27225,-184,-120,4
27227,-132,28,-264
27229,76,156,-168
27231,160,-72,168
27233,92,-124,104
27245,4,-20,16
