T,X,Y,Z
57101,84,60,72
57103,96,-8,-48
57115,52,-8,0
57117,0,48,88
57119,60,76,-84
57121,-40,-20,-80
57123,60,-24,36
57125,44,20,64
57127,-52,100,136
57139,600,-32,376
57141,712,-76,412
57143,364,88,-420
57145,344,112,720
57147,-1500,124,-3540
57149,-1996,-224,1728
57161,-812,20,0
57163,-288,88,-168
57165,272,-88,44
57167,576,220,-280
57169,-36,-68,-428
57181,-328,136,-100
57183,-76,144,-552
57185,8,-100,228
57187,-16,-160,504
57191,-16,148,-236
57193,0,40,436
57195,112,-96,-260
57207,264,8,-192
57209,68,-12,640
57211,48,-104,396
57213,-108,104,-348
57215,-244,92,-80
57217,-20,-36,-308
57229,-348,-236,276
57231,148,-8,-36
57233,264,12,272
57235,260,28,56
57237,-72,200,-316
57239,396,244,-148
57251,220,200,1172
57253,84,188,1252
57255,-20,28,-1076
57257,116,-96,828
57259,256,236,-552
57261,40,168,-736
57273,-152,76,-268
57275,0,20,264
57277,20,-148,-12
57279,260,32,-312
57281,124,32,184
57283,-92,-12,-112
57287,12,-104,112
57299,52,52,124
57301,-20,4,-16
57303,-72,-24,-76
57305,-28,84,-60
57307,-44,88,-276
57309,-8,-12,148
57311,0,32,164
57323,116,32,116
