T,X,Y,Z
27989,-32,-36,-20
27991,16,32,52
27993,-16,72,-88
28005,84,-12,48
28007,144,40,64
28009,28,24,124
28011,64,-40,24
28013,52,84,-140
28015,12,-24,-76
28017,128,-24,-56
28029,-36,-152,-1468
28033,-576,28,1088
28035,792,136,1568
28037,540,-248,600
28039,560,116,256
28041,56,40,464
28053,1628,148,1016
28055,-152,68,-1420
28057,-928,-12,632
28059,-496,392,-284
28061,-8,-24,320
28063,652,20,32
28075,248,-16,-68
28077,-116,152,-332
28079,-200,196,-100
28081,-84,-132,-800
28083,4,-136,-104
28085,160,44,488
28097,-88,-76,-220
28099,-112,48,-160
28101,60,172,-204
28103,128,-8,104
28105,160,-36,412
28107,-20,-100,380
28119,-188,-28,112
28121,28,44,-72
28123,452,-80,128
28127,36,36,-196
28129,-276,8,288
28131,-216,16,-200
28133,-168,-48,-424
28145,-420,-76,160
28147,-540,84,-3416
28149,300,192,412
28151,20,-252,848
28153,104,-48,-600
28155,-120,84,-1020
28167,-152,128,108
28169,96,-24,76
28171,224,-12,-340
28173,84,-164,800
28175,164,4,576
28177,-44,72,-556
28189,48,104,-180
28191,80,56,192
28193,168,84,108
28195,28,-16,40
28197,-296,24,160
28199,-196,84,-236
28211,164,152,28
