T,X,Y,Z
3213,-40,-12,-36
3225,20,72,12
3227,76,16,-40
3229,24,16,-88
3231,0,32,52
3233,4,-32,40
3235,52,36,-72
3237,-12,-32,-24
3249,336,88,112
3251,648,308,304
3253,-1196,116,-452
3255,-340,360,1640
3257,-396,84,560
3259,1080,-220,2204
3271,724,-332,880
3273,648,-32,104
3275,-396,308,-412
3277,-476,412,-504
3279,20,-40,640
3281,256,-304,948
3293,-56,-140,680
3295,-116,-84,44
3297,64,184,-152
3299,296,20,-524
3301,356,48,-324
3303,112,-160,380
3315,-8,-180,712
3317,-252,-28,200
3321,92,188,-220
3323,160,48,-444
3325,28,8,320
3327,-188,-36,492
3329,-212,-76,100
3341,-32,92,-140
3343,16,36,-44
3345,284,72,64
3347,424,-112,672
3349,140,-568,404
3351,-800,176,-4988
3363,-264,248,376
3365,-72,188,-288
3367,172,8,688
3369,328,-100,-600
3371,552,124,656
3373,-352,-92,-40
3385,36,96,-16
3387,-152,92,-72
3389,188,72,88
3391,96,156,-204
3393,-148,-124,340
3395,32,92,-176
3397,-120,72,16
3409,-4,180,-216
3411,188,88,-480
3413,192,-32,348
3415,108,-100,220
3417,0,-156,-56
3421,148,88,-192
3423,92,28,-148
3435,116,44,24
