T,X,Y,Z
16031,24,112,100
16033,28,40,104
16035,-84,-124,-96
16037,-40,-60,100
16049,-40,-72,32
16051,36,8,-8
16053,-12,64,-64
16055,84,44,-164
16057,104,56,52
16059,-24,32,-64
16071,-1980,-260,-860
16073,216,-132,-556
16075,1316,-152,-228
16077,1316,-156,1220
16079,-936,412,-5196
16091,-1376,316,-1352
16093,-1708,464,-1628
16095,-488,-56,1356
16097,1008,-512,608
16099,1140,-228,-388
16111,380,144,28
16113,-320,384,-608
16117,-8,-188,284
16119,76,-324,592
16121,32,-216,168
16123,-4,228,48
16125,-72,260,-520
16137,72,160,-324
16139,308,48,192
16141,56,-136,988
16143,-160,-132,164
16145,-80,140,-696
16147,-84,272,-348
16159,1536,456,1996
16161,-472,-240,2024
16163,-976,-52,-4892
16165,76,132,768
16167,40,-320,1452
16169,468,160,-512
16181,80,284,-2452
16183,-72,44,936
16185,-96,100,436
16187,-52,0,-604
16189,100,-164,876
16191,184,-108,232
16203,-64,180,-224
16205,60,140,-484
16207,136,-136,524
16211,0,-8,-56
16213,-108,100,80
16215,-72,176,-432
16217,76,32,-436
16229,20,-12,-12
16231,-72,-76,212
16233,-196,-20,-140
16235,-120,-36,-216
16237,40,156,-132
16239,160,12,-32
16251,80,32,-140
16253,-28,-8,-324
