T,X,Y,Z
6484,80,-40,-20
6486,20,16,56
6488,72,-140,124
6500,52,40,60
6502,-52,-48,88
6504,20,64,-40
6506,100,60,-76
6508,-48,64,-80
6510,52,20,-64
6512,20,0,-84
6524,-352,-156,876
6526,316,460,488
6528,368,-148,-156
6530,956,-40,404
6532,-984,28,-3512
6534,-1720,-60,2200
6546,-1288,292,-1388
6548,-740,4,164
6550,344,-300,440
6552,1152,-96,300
6554,308,12,-908
6556,-164,320,-92
6560,-172,-312,1596
6572,-64,-124,940
6574,260,-80,532
6576,-100,132,-420
6578,96,204,-48
6580,132,-36,-200
6582,60,-20,488
6594,40,-84,800
6596,64,-112,116
6598,-196,20,-340
6600,-252,140,-416
6602,-68,232,-772
6604,-16,-236,152
6616,-1212,-292,256
6618,-776,-344,-3896
6620,580,-264,4200
6622,108,424,-2488
6624,-32,336,-920
6626,252,-268,-668
6638,-136,60,1016
6640,-212,-40,-304
6642,56,-144,-264
6644,60,-164,408
6646,464,128,728
6648,92,120,-692
6660,36,76,-192
6662,88,-40,568
6669,-24,-24,-348
6671,-156,12,-216
6673,-104,108,-68
6675,-48,60,-288
6677,80,48,496
6689,-84,124,-200
6691,-12,52,-232
6693,172,28,-72
6695,204,-72,196
6697,-28,68,148
6699,-8,-32,-140
