T,X,Y,Z
5100,44,4,16
5102,28,-28,-160
5104,-16,104,44
5106,40,24,20
5118,88,-44,-80
5120,24,16,-24
5122,32,-64,92
5124,116,4,144
5126,48,-32,-52
5128,-188,172,384
5130,56,284,-1104
5142,-1824,-484,2692
5144,3092,392,3684
5146,3672,168,-2232
5148,-144,-684,1500
5150,-1668,284,52
5162,-776,748,-1364
5164,-640,284,288
5166,624,-420,1212
5168,1048,-636,844
5170,8,124,-120
5172,-816,764,-776
5184,-352,76,-896
5186,324,120,-796
5188,560,60,504
5190,-120,-188,688
5194,-148,188,-484
5196,384,212,-376
5198,668,144,-8
5210,80,-60,-44
5212,-192,-328,488
5214,-348,-132,812
5216,24,232,-188
5218,224,196,-540
5220,224,-12,-120
5232,440,-300,3564
5234,-196,-188,-4280
5236,-420,-424,-2204
5238,784,-68,3104
5240,36,252,-356
5242,-228,472,-1332
5254,-152,72,-568
5256,16,-328,732
5258,-96,-172,12
5260,132,136,-376
5262,-68,300,-232
5264,-76,68,-188
5276,48,64,-404
5278,20,-100,192
5280,-208,-40,400
5282,-280,36,-136
5284,-8,-76,-100
5286,284,84,-28
5290,-20,-160,416
5292,-340,-120,204
5304,-16,-52,104
5306,68,180,-380
5308,132,68,-336
5310,48,20,-20
5312,28,28,148
