T,X,Y,Z
58508,32,-32,-4
58510,48,100,156
58512,32,-24,100
58514,-108,32,-84
58516,-64,16,-80
58518,44,32,-32
58522,88,-4,-60
58524,44,48,20
58536,-560,-268,144
58538,-500,-284,-400
58540,-52,224,712
58542,564,-44,656
58544,748,-152,-368
58556,20,-644,1596
58558,1632,136,244
58560,208,140,-956
58562,-1048,-192,608
58564,-320,380,536
58566,-76,60,-668
58578,364,32,652
58580,360,-24,8
58582,-36,4,28
58584,-216,152,112
58586,28,132,-1008
58588,-144,-28,144
58600,-32,20,-112
58602,-152,-80,128
58604,-148,56,-440
58606,4,52,-96
58608,12,-8,80
58610,264,-40,476
58622,-1108,-144,-4968
58624,412,400,4044
58628,-160,172,-584
58630,-84,-328,-1620
58632,-40,-144,44
58634,-168,204,-1468
58636,-148,-56,76
58648,140,-112,592
58650,60,28,620
58652,64,56,-1020
58654,-24,176,-48
58656,20,-52,-108
58658,108,24,-56
58670,-60,-16,-280
58672,-144,-100,168
58674,-112,-24,-252
58676,0,-68,-332
58678,52,8,376
58680,128,-36,24
58692,-88,72,-224
58694,-20,-24,-104
58696,116,-12,220
58698,204,64,100
58700,140,0,-20
58702,-32,28,-56
58714,116,-44,100
58716,172,-52,104
58718,48,-96,-112
58722,-36,148,-80
