T,X,Y,Z
41634,120,84,-28
41646,-8,-68,44
41648,112,8,104
41650,-44,-104,-72
41652,-36,16,24
41654,-12,12,44
41656,48,92,-84
41658,-32,20,-48
41670,52,264,316
41672,452,88,332
41674,580,-152,-520
41676,20,12,-3004
41678,-2384,-408,1944
41680,-480,420,-2440
41692,-612,196,44
41694,252,-152,-36
41696,784,16,308
41698,272,-48,-236
41700,-200,276,-672
41712,-336,248,-580
41714,-172,-28,-568
41716,-144,-180,348
41720,160,104,-420
41722,-140,24,116
41724,200,-44,-176
41726,224,-36,84
41738,264,-128,548
41740,0,-152,520
41742,-68,32,112
41744,-140,244,-268
41746,-124,252,-696
41748,-16,76,60
41760,268,60,636
41762,496,164,1112
41764,-380,224,204
41766,-452,64,-1124
41768,176,-68,1112
41770,4,-28,-1564
41782,-196,-72,-76
41784,-164,-56,-708
41786,-40,-12,984
41788,16,100,-168
41790,168,-76,-576
41792,100,-64,252
41804,128,32,296
41806,-56,-120,440
41808,36,4,88
41810,80,48,0
41812,72,112,136
41816,-116,-96,0
41818,-156,44,-76
41820,0,0,-168
41832,-40,80,-252
41834,76,-8,-192
41836,-16,-60,-268
41838,96,0,168
41840,-108,-80,-12
41842,52,-60,-48
41854,-36,92,0
41856,80,96,-64
