T,X,Y,Z
35964,-24,-4,48
35966,-28,-36,16
35970,-64,-8,-12
35972,40,-8,0
35984,48,-32,48
35986,68,-32,28
35988,12,8,4
35990,36,92,-20
35992,0,88,-16
35994,-12,-4,-52
35996,224,-28,-900
36008,-124,16,-12
36010,-88,-96,-552
36012,52,56,-112
36014,164,64,432
36016,40,-132,-512
36018,-156,4,-232
36030,232,-168,-144
36032,-260,-28,-352
36034,28,80,32
36036,216,-48,436
36038,-240,-136,52
36040,-128,80,-2736
36052,-64,-116,528
36054,24,-72,-196
36056,36,112,-508
36058,128,60,220
36060,-28,-256,576
36062,68,140,-340
36074,20,-96,164
36078,16,76,-136
36080,24,4,-304
36082,-116,-216,120
36084,40,56,-48
36086,104,216,-196
36098,-72,-36,276
36100,-8,-4,220
36102,-44,44,-8
36104,20,-16,40
36106,-20,40,80
36108,12,64,-244
36110,-116,-24,-64
36122,52,0,-64
36124,24,80,-24
36126,0,-52,-228
36128,8,-40,-68
36130,-52,-24,196
36132,112,40,128
36144,-124,16,344
36146,496,64,-436
36148,-260,-316,1612
36150,204,-24,-644
36152,256,296,-192
36154,-364,-144,88
36166,-12,184,320
36168,56,-8,184
36170,-52,-252,252
36172,-92,60,-344
36176,-160,-240,152
36178,-84,-84,80
