T,X,Y,Z
38663,-8,4,152
38665,40,-12,-80
38677,-56,-12,20
38679,-148,8,-4
38681,-72,0,-176
38683,0,72,44
38685,24,0,-292
38687,12,-12,12
38699,-52,-8,-116
38701,12,-76,40
38705,-28,-8,784
38707,8,-52,708
38709,148,-72,-572
38711,-232,-44,232
38713,156,80,248
38725,-56,48,-140
38727,292,64,388
38729,-104,-108,-44
38731,-200,32,-308
38733,420,280,-3540
38735,-456,-112,1808
38747,-148,40,-156
38749,28,84,-680
38751,196,-68,968
38753,-28,-216,504
38755,-4,180,-752
38757,360,192,32
38769,100,216,-56
38771,-148,148,-152
38773,-152,-144,-152
38775,-40,-228,-80
38777,60,188,-300
38779,0,56,-292
38791,192,4,232
38793,-172,116,-96
38795,36,-188,1116
38802,-572,8,576
38804,484,-204,-272
38806,-384,-24,136
38808,0,136,-520
38810,376,-204,804
38822,120,156,60
38824,156,92,-284
38826,-332,-72,-180
38828,132,44,180
38830,20,32,-168
38832,-252,120,-668
38844,52,20,-12
38846,-36,92,-116
38848,4,44,144
38850,-56,-116,248
38852,92,-52,184
38854,92,-60,-420
38866,-56,-92,-20
38868,24,-12,64
38870,-84,64,72
38872,-4,-12,84
38874,4,28,184
38876,24,84,76
38878,-88,-108,-44
