T,X,Y,Z
29218,52,-12,-12
29220,-72,32,104
29222,-4,-36,80
29224,24,4,-64
29226,-20,-32,56
29228,24,16,-4
29240,52,-40,8
29242,-32,-104,-80
29246,40,88,-76
29248,76,-12,-72
29250,292,388,-1416
29252,-512,-344,1408
29254,152,-104,180
29266,44,0,268
29268,128,-72,8
29270,-120,-48,-180
29272,96,228,-1384
29274,32,44,636
29276,-216,-192,452
29288,-344,16,-392
29290,0,-188,-292
29292,244,56,124
29294,304,220,332
29296,-28,-24,-444
29298,-376,-160,-392
29310,20,-128,-100
29312,92,64,-316
29314,360,224,8
29316,108,56,-100
29318,-212,-84,40
29320,-4,20,60
29332,-196,-120,280
29334,148,128,-352
29336,128,180,-584
29338,-188,-208,-352
29342,-20,36,508
29344,-20,16,184
29346,-36,-28,-124
29358,-44,116,-268
29360,-88,0,52
29362,-12,-84,444
29364,-28,28,536
29366,4,-28,-504
29368,32,48,-628
29380,128,-60,560
29382,0,64,-632
29384,-128,-48,-1468
29386,52,-8,-512
29388,-180,48,-452
29390,204,-368,392
29402,-268,172,-152
29404,60,-48,-232
29406,-76,-176,-236
29408,52,144,36
29410,348,96,-224
29412,-200,-192,-44
29424,120,56,-192
29426,-56,-180,40
29428,52,-48,72
29430,108,152,-176
