T,X,Y,Z
17244,-36,16,44
17246,-4,-108,64
17248,4,-12,60
17260,44,-144,92
17262,-20,-32,-112
17264,48,56,60
17266,16,52,4
17268,76,64,-20
17270,-88,60,-40
17272,-64,60,-8
17284,64,-120,632
17286,-48,68,184
17288,-108,84,-52
17290,-264,-12,-60
17292,188,56,376
17294,196,-116,360
17306,-148,112,80
17308,108,-120,-164
17310,-36,-20,20
17312,16,156,-1256
17314,8,4,592
17316,-28,-232,1172
17328,36,36,-484
17332,-52,-220,556
17334,40,60,-404
17336,180,156,-292
17338,-96,-136,272
17340,-84,-100,-208
17352,0,104,-28
17354,-72,-96,276
17356,24,104,152
17358,64,76,-144
17360,-36,-68,92
17362,-36,-16,236
17374,-104,-60,140
17376,168,-76,568
17378,56,12,80
17380,-36,-104,-436
17382,32,-36,-52
17384,-28,-20,472
17396,76,36,256
17398,-72,-20,692
17400,16,-92,-344
17402,-36,148,-812
17404,-32,180,-384
17406,-96,-184,-136
17418,136,112,48
17420,36,-192,44
17422,-108,20,-140
17424,264,200,-268
17428,-204,-216,184
17430,76,40,16
17432,-36,100,-340
17444,128,64,-8
17446,76,120,-76
17448,-136,-68,-80
17450,80,-16,168
17452,36,72,164
17454,-24,24,-96
17456,-128,0,-124
