T,X,Y,Z
53824,28,56,32
53826,36,-44,-80
53828,72,-32,44
53830,28,4,-108
53832,-32,-36,92
53834,-96,28,-12
53846,40,-24,-104
53848,12,48,24
53850,-8,-8,28
53852,16,68,120
53854,-8,20,-940
53856,48,48,-240
53868,-264,-232,232
53870,-116,40,-1264
53872,260,236,-312
53874,52,-64,804
53876,72,-200,-296
53878,96,216,-376
53938,28,-72,172
53940,60,-8,760
53942,-36,-52,-592
53944,-28,-28,224
53946,-32,36,252
53958,-548,-76,-1148
53960,332,244,-400
53962,-188,-148,792
53964,168,-148,-900
53966,-156,232,-72
53968,288,-76,832
53980,-16,52,148
53982,212,164,328
53984,-80,-180,236
53986,-228,-24,204
53988,160,176,-400
53990,-152,152,-544
54002,72,56,152
54004,-52,84,-232
54006,-132,-72,-136
54008,8,-56,276
54010,24,24,164
54012,72,8,-120
54024,0,32,228
54026,44,-128,-104
54028,28,12,-116
54030,-20,28,12
54034,-80,0,-20
54036,36,64,240
54038,148,40,212
54040,-36,52,172
54052,96,132,28
54054,8,-4,-4
54056,-40,20,-284
54058,44,-8,-40
54060,68,-24,152
54062,24,-104,112
54074,-60,0,120
54076,-12,-60,-20
54078,76,48,-40
54080,40,-60,68
54082,-44,24,60
