T,X,Y,Z
31652,-8,68,28
31664,8,4,-124
31668,-116,28,-32
31670,48,4,-80
31672,24,-44,-36
31674,-64,24,-64
31676,16,12,-28
31678,32,0,-24
31690,12,-4,-24
31692,64,-48,-64
31694,128,8,-1032
31696,-352,-128,1452
31698,360,112,-380
31700,-180,-316,48
31712,48,120,224
31714,-36,-128,-376
31716,48,-8,208
31718,260,60,216
31720,-172,12,-264
31722,-24,-104,48
31734,152,-16,228
31736,316,8,-300
31738,-148,-48,-200
31740,80,140,-84
31742,132,-20,900
31744,-172,-252,92
31756,-84,-48,120
31758,-20,-260,-448
31760,52,20,-264
31764,40,-164,-64
31766,-208,-172,96
31768,16,76,-128
31770,56,232,-36
31782,136,20,516
31784,120,28,132
31786,-252,-52,-464
31788,12,-184,512
31790,152,188,1036
31792,16,60,-2112
31804,464,92,536
31806,-392,-320,1036
31808,292,28,-596
31810,32,100,-120
31812,-136,-72,60
31814,164,-172,-408
31826,24,-8,-164
31828,12,-196,-72
31830,-32,32,144
31832,16,48,-68
31834,8,-52,-52
31836,-100,-92,-24
31848,-60,-88,-92
31850,24,-96,8
31852,36,-24,88
31854,52,60,-84
31856,16,-64,-16
31860,-8,-40,16
31862,4,-104,68
31864,24,-32,-28
31876,0,8,-68
