T,X,Y,Z
33637,-72,-40,60
33639,-60,24,-124
33641,-8,16,-132
33653,-12,-36,120
33655,8,28,52
33657,-20,-4,-156
33659,0,56,-96
33661,-24,-120,104
33663,-20,48,-148
33665,-68,-4,52
33677,-140,-32,1356
33679,312,76,-480
33681,-300,-180,20
33683,-36,76,20
33685,472,100,52
33687,-500,-132,520
33699,180,24,152
33703,36,-352,3420
33705,164,-236,480
33707,-52,296,-832
33709,-56,64,668
33711,80,-136,380
33723,188,240,-1052
33725,244,40,348
33727,-392,-356,560
33729,116,44,-728
33731,240,152,-244
33733,-80,-188,280
33745,88,148,-396
33747,44,116,236
33749,-88,-76,424
33751,-120,0,64
33753,-40,216,-156
33755,-44,-24,-396
33767,-40,112,-692
33769,24,-52,-132
33771,-112,-104,-40
33773,0,-108,-452
33775,-24,36,208
33777,36,-60,848
33789,292,-72,-60
33791,-40,176,-208
33793,172,-116,-188
33797,84,252,-668
33799,64,228,-4
33801,-24,-176,376
33803,92,-120,-432
33815,-96,88,-252
33817,-124,-68,20
33819,148,68,444
33821,92,12,172
33823,-228,-108,-16
33825,8,-136,-12
33837,-104,-100,-212
33839,32,-80,-100
33841,76,44,232
33843,92,-40,-124
33845,20,-72,-60
33847,-20,-40,236
33859,36,36,72
