T,X,Y,Z
4407,44,16,20
4409,44,0,-88
4411,-8,36,-32
4423,152,-64,40
4425,100,-52,68
4427,20,-16,4
4429,-4,36,-112
4431,144,4,52
4433,-64,-24,-60
4435,4,12,0
4447,64,212,-1016
4449,-232,-192,1184
4451,60,-128,260
4453,-20,200,-260
4455,4,-104,204
4457,88,-44,948
4469,128,220,-888
4471,-68,160,-1812
4473,-492,-400,2680
4475,448,-172,1632
4477,-252,184,-128
4479,-28,-88,504
4491,-64,-112,572
4493,364,172,-620
4495,96,4,460
4497,-436,-184,772
4499,172,120,-264
4503,36,20,208
4505,276,-120,168
4507,-160,64,136
4519,-24,-152,684
4521,-52,-128,292
4523,156,56,-344
4525,-24,-56,-644
4527,-192,-48,-316
4529,-32,36,64
4541,-76,-76,-256
4543,8,-32,-148
4545,16,-48,216
4547,216,60,-88
4549,-140,-116,68
4551,-8,72,264
4563,-16,-60,164
4565,-96,-80,332
4567,136,44,-160
4569,-28,192,-1936
4571,-64,244,-1048
4573,132,-44,92
4585,-68,132,-432
4587,228,68,372
4589,-220,-192,620
4591,240,-196,200
4593,148,72,-456
4595,-28,56,-400
4607,100,88,140
4611,40,-116,-108
4613,-12,-60,76
4615,108,48,-188
4617,-28,76,-96
4619,-56,-88,216
