T,X,Y,Z
36434,-140,68,-24
36436,-44,-56,40
36438,-100,-36,8
36440,84,56,16
36452,68,32,-76
36454,12,64,84
36456,24,32,-72
36458,16,-40,68
36460,0,-4,88
36462,-12,40,-72
36464,348,164,-1148
36476,-116,0,-80
36478,56,180,-348
36480,-64,124,-84
36484,60,-104,-92
36486,-60,64,-468
36488,168,-12,160
36490,-276,-156,708
36502,-20,112,-396
36504,-92,-112,40
36506,-20,-40,112
36508,-12,160,-232
36510,20,20,-1056
36512,-380,-128,684
36524,80,12,-248
36526,-84,20,-684
36528,108,88,396
36530,128,-136,572
36532,52,-144,-80
36534,216,60,-192
36546,-188,-72,352
36548,40,36,-112
36550,12,-36,-112
36552,-96,-164,104
36554,-4,20,-84
36556,48,148,88
36568,-104,-68,220
36570,-36,-20,220
36572,4,88,132
36574,-28,-56,-144
36576,-120,-36,-8
36580,-56,12,-84
36582,28,72,-28
36594,88,-72,52
36596,20,0,-24
36598,-36,-132,652
36600,-4,92,-8
36602,0,332,-1688
36604,-92,-144,-384
36616,20,12,484
36618,120,208,-360
36620,-148,24,-56
36622,-80,56,48
36624,112,152,-292
36626,-208,0,184
36638,16,16,60
36640,120,8,16
36642,56,-32,88
36644,16,-48,100
36646,32,-96,-292
